"","x"
"ATG4C_B",2
"ATG4D_B",3
"ATG5_B",2
"ATG7_B",2
"ATG9A_B",3
"ATG9B_B",3
"ATIC_B",3
"ATL1_B",3
"ATL2_B",2
"ATL3_B",3
"ATMIN_B",3
"ATM_B",2
"ATN1_B",3
"ATOH1_B",1
"ATOH7_B",2
"ATOH8_B",3
"ATOX1_B",3
"ATP10A_B",2
"ATP10B_B",2
"ATP10D_B",3
"ATP11A-AS1_B",3
"ATP11AUN_B",2
"ATP11A_B",3
"ATP11B_B",2
"ATP11C_B",2
"ATP12A_B",1
"ATP13A1_B",3
"ATP13A2_B",3
"ATP13A3_B",3
"ATP13A4_B",2
"ATP13A5_B",2
"ATP1A1-AS1_B",3
"ATP1A1_B",2
"ATP1A2_B",3
"ATP1A3_B",3
"ATP1A4_B",2
"ATP1B1_B",3
"ATP1B2_B",3
"ATP1B3_B",1
"ATP1B4_B",1
"ATP23_B",3
"ATP2A1-AS1_B",3
"ATP2A1_B",3
"ATP2A2_B",3
"ATP2A3_B",3
"ATP2B1_B",3
"ATP2B2_B",2
"ATP2B3_B",3
"ATP2B4_B",3
"ATP2C1_B",2
"ATP2C2_B",2
"ATP4A_B",1
"ATP4B_B",3
"ATP5F1A_B",1
"ATP6AP1_B",3
"ATP6AP2_B",3
"ATP6V0A1_B",3
"ATP6V0A2_B",3
"ATP6V0A4_B",2
"ATP6V0B_B",3
"ATP6V0C_B",3
"ATP6V0D1_B",3
"ATP6V0D2_B",2
"ATP6V0E1_B",3
"ATP6V0E2-AS1_B",3
"ATP6V0E2_B",3
"ATP6V1A_B",3
"ATP6V1B1-AS1_B",3
"ATP6V1B1_B",3
"ATP6V1B2_B",2
"ATP6V1C1_B",3
"ATP6V1C2_B",3
"ATP6V1D_B",3
"ATP6V1E1_B",3
"ATP6V1E2_B",3
"ATP6V1F_B",3
"ATP6V1G1_B",3
"ATP6V1G3_B",1
"ATP6V1H_B",3
"ATP6_B",1
"ATP7A_B",3
"ATP7B_B",2
"ATP8A1_B",3
"ATP8A2_B",3
"ATP8B1_B",3
"ATP8B2_B",3
"ATP8B3_B",3
"ATP8B4_B",2
"ATP8_B",1
"ATP9A_B",3
"ATP9B_B",2
"ATPAF1_B",3
"ATPAF2_B",3
"ATRAID_B",3
"ATRIP_B",3
"ATRNL1_B",2
"ATRN_B",3
"ATRX_B",3
"ATR_B",3
"ATXN10_B",3
"ATXN1L_B",3
"ATXN1_B",3
"ATXN2L_B",3
"ATXN2_B",3
"ATXN3L_B",1
"ATXN3_B",3
"ATXN7L1_B",2
"ATXN7L2_B",3
"ATXN7L3B_B",2
"ATXN7L3_B",3
"ATXN7_B",2
"AUH_B",3
"AUNIP_B",3
"AUP1_B",3
"AURKAIP1_B",3
"AURKA_B",1
"AURKB_B",3
"AURKC_B",3
"AUTS2_B",2
"AVEN_B",2
"AVIL_B",3
"AVL9_B",3
"AVPI1_B",1
"AVPR1A_B",2
"AVPR1B_B",1
"AVPR2_B",3
"AVP_B",1
"AWAT1_B",2
"AWAT2_B",1
"AXDND1_B",2
"AXIN1_B",3
"AXIN2_B",3
"AXL_B",3
"AZGP1_B",1
"AZI2_B",3
"AZIN1_B",3
"AZIN2_B",3
"AZU1_B",3
"B2M_B",3
"B3GALNT1_B",3
"B3GALNT2_B",3
"B3GALT1_B",2
"B3GALT2_B",1
"B3GALT4_B",3
"B3GALT5_B",2
"B3GALT6_B",3
"B3GAT1_B",3
"B3GAT2_B",3
"B3GAT3_B",3
"B3GLCT_B",3
"B3GNT2_B",3
"B3GNT3_B",3
"B3GNT4_B",3
"B3GNT5_B",2
"B3GNT6_B",1
"B3GNT7_B",3
"B3GNT8_B",3
"B3GNT9_B",3
"B3GNTL1_B",3
"B4GALNT1_B",3
"B4GALNT2_B",2
"B4GALNT3_B",3
"B4GALNT4_B",3
"B4GALT1_B",1
"B4GALT2_B",3
"B4GALT3_B",2
"B4GALT4-AS1_B",2
"B4GALT4_B",3
"B4GALT5_B",3
"B4GALT6_B",2
"B4GALT7_B",3
"B4GAT1_B",3
"B9D1_B",3
"B9D2_B",3
"BAALC_B",3
"BAAT_B",2
"BABAM1_B",3
"BABAM2_B",1
"BACE1_B",3
"BACE2_B",3
"BACH1_B",2
"BACH2_B",2
"BAD_B",3
"BAG1_B",1
"BAG2_B",3
"BAG3_B",3
"BAG4_B",3
"BAG5_B",3
"BAG6_B",3
"BAHCC1_B",3
"BAHD1_B",3
"BAIAP2L1_B",3
"BAIAP2L2_B",3
"BAIAP2_B",3
"BAIAP3_B",3
"BAK1_B",3
"BAMBI_B",3
"BANCR_B",1
"BANF1_B",3
"BANF2_B",1
"BANK1_B",2
"BANP_B",2
"BAP1_B",3
"BARD1_B",3
"BARHL1_B",3
"BARHL2_B",3
"BARX1_B",3
"BARX2_B",1
"BASP1_B",3
"BATF2_B",3
"BATF3_B",3
"BATF_B",2
"BAX_B",1
"BAZ1A_B",2
"BAZ1B_B",3
"BAZ2A_B",3
"BAZ2B_B",2
"BBC3_B",3
"BBIP1_B",3
"BBOF1_B",3
"BBOX1-AS1_B",2
"BBOX1_B",2
"BBS10_B",3
"BBS12_B",2
"BBS1_B",3
"BBS2_B",3
"BBS4_B",3
"BBS5_B",3
"BBS7_B",3
"BBS9_B",3
"BBX_B",3
"BCAM_B",3
"BCAN_B",3
"BCAP29_B",3
"BCAP31_B",3
"BCAR1_B",3
"BCAR3_B",2
"BCAR4_B",2
"BCAS1_B",2
"BCAS2_B",1
"BCAS3_B",3
"BCAS4_B",3
"BCAT1_B",2
"BCAT2_B",3
"BCCIP_B",3
"BCDIN3D-AS1_B",3
"BCDIN3D_B",3
"BCHE_B",2
"BCKDHA_B",1
"BCKDHB_B",2
"BCKDK_B",3
"BCL10_B",3
"BCL11A_B",2
"BCL11B_B",1
"BCL2A1_B",2
"BCL2L10_B",3
"BCL2L11_B",3
"BCL2L12_B",3
"BCL2L13_B",2
"BCL2L14_B",1
"BCL2L15_B",1
"BCL2L1_B",3
"BCL2L2_B",3
"BCL2_B",1
"BCL3_B",3
"BCL6B_B",3
"BCL6_B",2
"BCL7A_B",3
"BCL7B_B",3
"BCL7C_B",3
"BCL9L_B",3
"BCL9_B",3
"BCLAF1_B",3
"BCO1_B",2
"BCO2_B",2
"BCORL1_B",3
"BCOR_B",3
"BCR_B",3
"BCS1L_B",3
"BCYRN1_B",2
"BDH1_B",2
"BDH2_B",2
"BDKRB1_B",1
"BDKRB2_B",3
"BDNF-AS_B",3
"BDNF_B",2
"BDP1_B",3
"BEAN1-AS1_B",3
"BEAN1_B",3
"BECN1_B",3
"BECN2_B",3
"BEGAIN_B",2
"BEND2_B",3
"BEND3_B",3
"BEND4_B",3
"BEND5_B",3
"BEND6_B",2
"BEND7_B",2
"BEST1_B",2
"BEST2_B",3
"BEST3_B",2
"BEST4_B",2
"BET1L_B",3
"BET1_B",3
"BEX1_B",1
"BEX2_B",1
"BEX3_B",2
"BEX4_B",3
"BEX5_B",1
"BFAR_B",3
"BFSP1_B",3
"BFSP2-AS1_B",2
"BFSP2_B",2
"BGLAP_B",1
"BGLT3_B",2
"BGN_B",3
"BHLHA15_B",1
"BHLHA9_B",3
"BHLHE22_B",2
"BHLHE23_B",3
"BHLHE40-AS1_B",2
"BHLHE40_B",3
"BHLHE41_B",3
"BHMT2_B",3
"BHMT_B",3
"BICC1_B",2
"BICD1_B",3
"BICD2_B",3
"BICDL1_B",2
"BICDL2_B",1
"BID_B",3
"BIK_B",1
"BIN1_B",3
"BIN2_B",2
"BIN3_B",3
"BIRC2_B",3
"BIRC3_B",1
"BIRC5_B",1
"BIRC6_B",3
"BIRC7_B",3
"BIRC8_B",1
"BIVM-ERCC5_B",3
"BIVM_B",3
"BLACAT1_B",3
"BLACE_B",3
"BLCAP_B",3
"BLID_B",2
"BLK_B",2
"BLMH_B",3
"BLM_B",2
"BLNK_B",2
"BLOC1S1_B",3
"BLOC1S2_B",3
"BLOC1S3_B",3
"BLOC1S4_B",3
"BLOC1S6_B",3
"BLVRA_B",3
"BLVRB_B",3
"BLZF1_B",3
"BMF_B",3
"BMI1_B",3
"BMP10_B",1
"BMP15_B",2
"BMP1_B",3
"BMP2K_B",2
"BMP2_B",3
"BMP3_B",3
"BMP4_B",3
"BMP5_B",2
"BMP6_B",3
"BMP7_B",1
"BMP8A_B",3
"BMP8B_B",3
"BMPER_B",3
"BMPR1A_B",3
"BMPR1B_B",2
"BMPR2_B",3
"BMS1P4_B",3
"BMS1_B",3
"BMT2_B",3
"BMX_B",2
"BNC1_B",2
"BNC2_B",2
"BNIP1_B",3
"BNIP2_B",3
"BNIP3L_B",2
"BNIP3_B",1
"BNIPL_B",1
"BOC_B",3
"BOD1L1_B",2
"BOD1L2_B",3
"BOD1_B",3
"BOK_B",3
"BOLA1_B",3
"BOLA3_B",3
"BOLL_B",3
"BOP1_B",3
"BORA_B",3
"BORCS5_B",3
"BORCS6_B",3
"BPESC1_B",2
"BPGM_B",3
"BPHL_B",3
"BPIFA1_B",2
"BPIFA2_B",2
"BPIFA3_B",2
"BPIFB1_B",2
"BPIFB2_B",1
"BPIFB3_B",1
"BPIFB4_B",1
"BPIFB6_B",1
"BPIFC_B",2
"BPI_B",3
"BPNT1_B",2
"BPTF_B",3
"BPY2B_B",1
"BPY2C_B",1
"BPY2_B",2
"BRAF_B",3
"BRAP_B",3
"BRAT1_B",3
"BRCA1_B",1
"BRCA2_B",3
"BRCC3_B",3
"BRD1_B",3
"BRD2_B",3
"BRD3_B",3
"BRD4_B",3
"BRD7_B",3
"BRD8_B",3
"BRD9_B",3
"BRDTP1_B",1
"BRDT_B",2
"BRF1_B",3
"BRF2_B",3
"BRI3BP_B",3
"BRI3_B",3
"BRICD5_B",3
"BRINP1_B",3
"BRINP2_B",2
"BRINP3_B",2
"BRIP1_B",2
"BRIX1_B",3
"BRK1_B",3
"BRMS1L_B",3
"BRMS1_B",3
"BROX_B",3
"BRPF1_B",3
"BRPF3_B",3
"BRS3_B",1
"BRSK1_B",3
"BRSK2_B",2
"BRWD1-AS1_B",3
"BRWD1_B",2
"BRWD3_B",2
"BSCL2_B",3
"BSDC1_B",3
"BSG_B",3
"BSND_B",1
"BSN_B",3
"BSPH1_B",2
"BSPRY_B",1
"BST1_B",2
"BST2_B",3
"BSX_B",3
"BTAF1_B",2
"BTBD10_B",2
"BTBD16_B",2
"BTBD17_B",3
"BTBD18_B",2
"BTBD19_B",3
"BTBD1_B",3
"BTBD2_B",3
"BTBD3_B",2
"BTBD6_B",3
"BTBD7_B",3
"BTBD8_B",2
"BTBD9_B",3
"BTC_B",3
"BTD_B",3
"BTF3L4_B",3
"BTF3_B",1
"BTG1_B",3
"BTG2_B",1
"BTG3_B",3
"BTG4_B",3
"BTK_B",2
"BTLA_B",2
"BTN1A1_B",2
"BTN2A1_B",3
"BTN2A2_B",3
"BTN3A1_B",2
"BTN3A2_B",2
"BTN3A3_B",2
"BTNL2_B",2
"BTNL3_B",2
"BTNL8_B",2
"BTNL9_B",3
"BTRC_B",2
"BUB1B_B",3
"BUB1_B",3
"BUB3_B",3
"BUD13_B",3
"BUD31_B",3
"BVES-AS1_B",3
"BVES_B",3
"BYSL_B",3
"BZW1_B",2
"BZW2_B",2
"C10orf105_B",2
"C10orf120_B",1
"C10orf126_B",2
"C10orf53_B",1
"C10orf55_B",2
"C10orf62_B",3
"C10orf67_B",2
"C10orf71_B",1
"C10orf82_B",3
"C10orf88_B",3
"C10orf90_B",2
"C10orf95_B",3
"C11orf16_B",3
"C11orf21_B",3
"C11orf24_B",3
"C11orf40_B",1
"C11orf42_B",2
"C11orf52_B",1
"C11orf54_B",3
"C11orf58_B",2
"C11orf65_B",2
"C11orf68_B",3
"C11orf71_B",3
"C11orf80_B",3
"C11orf86_B",3
"C11orf87_B",3
"C11orf91_B",2
"C11orf96_B",3
"C11orf97_B",1
"C11orf98_B",3
"C12orf29_B",3
"C12orf40_B",2
"C12orf42_B",2
"C12orf43_B",3
"C12orf4_B",3
"C12orf50_B",2
"C12orf54_B",2
"C12orf56_B",1
"C12orf57_B",1
"C12orf60_B",2
"C12orf71_B",2
"C12orf75_B",3
"C12orf76_B",3
"C14orf119_B",3
"C14orf132_B",3
"C14orf178_B",3
"C14orf180_B",3
"C14orf28_B",2
"C14orf39_B",2
"C14orf93_B",2
"C15orf32_B",1
"C15orf39_B",3
"C15orf40_B",3
"C15orf48_B",1
"C15orf61_B",3
"C15orf62_B",3
"C16orf46_B",3
"C16orf54_B",3
"C16orf74_B",3
"C16orf78_B",2
"C16orf82_B",2
"C16orf86_B",3
"C16orf87_B",3
"C16orf89_B",2
"C16orf90_B",1
"C16orf92_B",3
"C16orf95_B",3
"C16orf96_B",3
"C17orf100_B",3
"C17orf107_B",3
"C17orf49_B",3
"C17orf50_B",3
"C17orf58_B",3
"C17orf67_B",3
"C17orf75_B",3
"C17orf78_B",2
"C17orf80_B",3
"C17orf98_B",1
"C17orf99_B",2
"C18orf21_B",3
"C18orf32_B",3
"C18orf54_B",2
"C18orf63_B",3
"C19orf12_B",3
"C19orf18_B",2
"C19orf25_B",3
"C19orf33_B",1
"C19orf38_B",3
"C19orf44_B",3
"C19orf47_B",3
"C19orf53_B",1
"C19orf67_B",3
"C19orf73_B",3
"C19orf81_B",3
"C19orf84_B",1
"C1D_B",2
"C1GALT1C1L_B",3
"C1GALT1C1_B",3
"C1GALT1_B",2
"C1QA_B",3
"C1QBP_B",3
"C1QB_B",3
"C1QC_B",3
"C1QL1_B",3
"C1QL2_B",1
"C1QL3_B",3
"C1QL4_B",3
"C1QTNF1_B",3
"C1QTNF2_B",3
"C1QTNF3-AMACR_B",2
"C1QTNF3_B",2
"C1QTNF4_B",3
"C1QTNF5_B",3
"C1QTNF6_B",3
"C1QTNF7_B",2
"C1QTNF8_B",3
"C1QTNF9B_B",2
"C1QTNF9_B",2
"C1RL-AS1_B",3
"C1RL_B",3
"C1R_B",3
"C1S_B",3
"C1orf100_B",2
"C1orf105_B",2
"C1orf109_B",3
"C1orf115_B",3
"C1orf116_B",1
"C1orf122_B",3
"C1orf127_B",2
"C1orf131_B",3
"C1orf141_B",2
"C1orf146_B",3
"C1orf159_B",2
"C1orf162_B",2
"C1orf167_B",3
"C1orf174_B",3
"C1orf185_B",1
"C1orf198_B",3
"C1orf210_B",1
"C1orf216_B",3
"C1orf21_B",3
"C1orf220_B",3
"C1orf226_B",2
"C1orf35_B",3
"C1orf43_B",3
"C1orf50_B",3
"C1orf52_B",3
"C1orf53_B",3
"C1orf54_B",3
"C1orf56_B",3
"C1orf68_B",1
"C1orf74_B",3
"C1orf87_B",2
"C1orf94_B",3
"C2-AS1_B",1
"C20orf141_B",1
"C20orf144_B",1
"C20orf173_B",3
"C20orf202_B",2
"C20orf203_B",3
"C20orf85_B",2
"C20orf96_B",2
"C21orf140_B",3
"C21orf58_B",3
"C21orf62_B",1
"C21orf91-OT1_B",2
"C21orf91_B",3
"C22orf15_B",3
"C22orf23_B",3
"C22orf31_B",2
"C22orf39_B",3
"C22orf42_B",1
"C2CD2L_B",3
"C2CD2_B",3
"C2CD3_B",2
"C2CD4A_B",1
"C2CD4B_B",2
"C2CD4C_B",3
"C2CD4D_B",3
"C2CD5_B",2
"C2_B",3
"C2orf15_B",1
"C2orf16_B",2
"C2orf42_B",3
"C2orf49_B",3
"C2orf50_B",3
"C2orf66_B",1
"C2orf68_B",3
"C2orf69_B",3
"C2orf72_B",1
"C2orf73_B",2
"C2orf74_B",2
"C2orf76_B",3
"C2orf78_B",2
"C2orf80_B",2
"C2orf81_B",3
"C2orf88_B",2
"C3AR1_B",2
"C3_B",1
"C3orf14_B",3
"C3orf18_B",3
"C3orf20_B",2
"C3orf22_B",3
"C3orf33_B",3
"C3orf38_B",3
"C3orf49_B",3
"C3orf52_B",1
"C3orf62_B",3
"C3orf70_B",3
"C3orf80_B",3
"C3orf84_B",1
"C4A_B",1
"C4BPA_B",2
"C4BPB_B",2
"C4B_B",1
"C4orf17_B",2
"C4orf19_B",2
"C4orf33_B",2
"C4orf36_B",3
"C4orf3_B",3
"C4orf45_B",2
"C4orf46_B",3
"C4orf47_B",2
"C4orf48_B",3
"C4orf50_B",3
"C4orf51_B",1
"C5AR1_B",2
"C5AR2_B",3
"C5_B",2
"C5orf15_B",3
"C5orf22_B",3
"C5orf24_B",3
"C5orf34_B",3
"C5orf46_B",1
"C5orf47_B",3
"C5orf52_B",3
"C5orf58_B",2
"C5orf60_B",3
"C5orf63_B",3
"C5orf64_B",2
"C6_B",2
"C6orf118_B",2
"C6orf120_B",3
"C6orf132_B",1
"C6orf136_B",3
"C6orf141_B",2
"C6orf15_B",2
"C6orf163_B",2
"C6orf226_B",3
"C6orf47_B",3
"C6orf52_B",3
"C6orf58_B",2
"C6orf62_B",2
"C6orf89_B",3
"C7_B",2
"C7orf25_B",3
"C7orf31_B",2
"C7orf33_B",1
"C7orf50_B",3
"C7orf57_B",2
"C8A_B",1
"C8B_B",2
"C8G_B",3
"C8orf33_B",3
"C8orf34-AS1_B",1
"C8orf34_B",1
"C8orf48_B",3
"C8orf58_B",3
"C8orf74_B",1
"C8orf76_B",3
"C8orf82_B",3
"C8orf88_B",3
"C8orf89_B",2
"C9_B",3
"C9orf131_B",2
"C9orf152_B",1
"C9orf153_B",2
"C9orf163_B",3
"C9orf24_B",3
"C9orf40_B",3
"C9orf43_B",2
"C9orf50_B",3
"C9orf57_B",1
"C9orf72_B",2
"C9orf78_B",3
"C9orf85_B",3
"CA10_B",3
"CA11_B",3
"CA12_B",1
"CA13_B",3
"CA14_B",3
"CA1_B",2
"CA2_B",1
"CA3_B",3
"CA4_B",3
"CA5A_B",3
"CA5B_B",2
"CA6_B",3
"CA7_B",3
"CA8_B",3
"CA9_B",3
"CAAP1_B",3
"CAB39L_B",2
"CAB39_B",3
"CABIN1_B",3
"CABLES1_B",2
"CABLES2_B",3
"CABP1_B",3
"CABP2_B",3
"CABP4_B",3
"CABP5_B",1
"CABP7_B",3
"CABS1_B",2
"CABYR_B",3
"CACFD1_B",3
"CACHD1_B",3
"CACNA1A_B",3
"CACNA1B_B",3
"CACNA1C-AS1_B",3
"CACNA1C-AS2_B",2
"CACNA1C-AS4_B",2
"CACNA1C_B",2
"CACNA1D_B",2
"CACNA1E_B",2
"CACNA1F_B",3
"CACNA1G-AS1_B",3
"CACNA1G_B",3
"CACNA1H_B",3
"CACNA1I_B",3
"CACNA1S_B",3
"CACNA2D1_B",2
"CACNA2D2_B",3
"CACNA2D3-AS1_B",1
"CACNA2D3_B",2
"CACNA2D4_B",3
"CACNB1_B",3
"CACNB2_B",2
"CACNB3_B",3
"CACNB4_B",2
"CACNG1_B",3
"CACNG2_B",2
"CACNG3_B",1
"CACNG4_B",3
"CACNG5_B",3
"CACNG6_B",3
"CACNG7_B",3
"CACNG8_B",3
"CACTIN-AS1_B",3
"CACTIN_B",3
"CACUL1_B",3
"CACYBP_B",3
"CADM1_B",2
"CADM2-AS2_B",2
"CADM2_B",2
"CADM3_B",3
"CADM4_B",3
"CADPS2_B",2
"CADPS_B",2
"CAD_B",3
"CAGE1_B",1
"CAHM_B",3
"CALB1_B",3
"CALB2_B",3
"CALCA_B",1
"CALCB_B",1
"CALCOCO1_B",3
"CALCOCO2_B",3
"CALCRL_B",2
"CALCR_B",2
"CALD1_B",2
"CALHM1_B",3
"CALHM2_B",3
"CALHM3_B",3
"CALM1_B",3
"CALM2_B",2
"CALM3_B",3
"CALML3_B",1
"CALML4_B",3
"CALML5_B",1
"CALML6_B",3
"CALN1_B",2
"CALR3_B",1
"CALR_B",3
"CALU_B",3
"CALY_B",3
"CAMK1D_B",2
"CAMK1G_B",1
"CAMK1_B",3
"CAMK2A_B",3
"CAMK2B_B",3
"CAMK2D_B",2
"CAMK2G_B",3
"CAMK2N1_B",3
"CAMK2N2_B",1
"CAMK4_B",3
"CAMKK1_B",2
"CAMKK2_B",3
"CAMKMT_B",2
"CAMKV_B",3
"CAMLG_B",3
"CAMP_B",3
"CAMSAP1_B",3
"CAMSAP2_B",3
"CAMSAP3_B",3
"CAMTA1_B",3
"CAMTA2_B",3
"CAND1_B",3
"CAND2_B",3
"CANT1_B",3
"CANX_B",3
"CAP1_B",3
"CAP2_B",2
"CAPG_B",2
"CAPN10_B",3
"CAPN11_B",3
"CAPN12_B",3
"CAPN13_B",2
"CAPN14_B",2
"CAPN15_B",3
"CAPN1_B",3
"CAPN2_B",3
"CAPN3_B",3
"CAPN5_B",3
"CAPN6_B",2
"CAPN7_B",3
"CAPN8_B",2
"CAPN9_B",3
"CAPNS1_B",3
"CAPNS2_B",1
"CAPRIN1_B",3
"CAPRIN2_B",3
"CAPS2_B",2
"CAPSL_B",1
"CAPS_B",3
"CAPZA1_B",3
"CAPZA2_B",3
"CAPZA3_B",1
"CAPZB_B",3
"CARD10_B",3
"CARD11_B",3
"CARD14_B",2
"CARD16_B",2
"CARD18_B",1
"CARD19_B",3
"CARD6_B",2
"CARD8-AS1_B",2
"CARD8_B",2
"CARD9_B",3
"CARF_B",2
"CARHSP1_B",3
"CARM1_B",3
"CARMIL2_B",3
"CARMIL3_B",3
"CARNMT1_B",3
"CARNS1_B",3
"CARS2_B",3
"CARTPT_B",1
"CASC11_B",3
"CASC16_B",1
"CASC17_B",1
"CASC18_B",2
"CASC20_B",1
"CASC22_B",1
"CASC23_B",1
"CASC2_B",3
"CASC3_B",3
"CASC8_B",2
"CASC9_B",2
"CASD1_B",3
"CASKIN1_B",3
"CASKIN2_B",3
"CASK_B",3
"CASP10_B",2
"CASP12_B",2
"CASP14_B",1
"CASP16P_B",3
"CASP1_B",2
"CASP2_B",3
"CASP3_B",1
"CASP4_B",2
"CASP5_B",2
"CASP6_B",3
"CASP7_B",2
"CASP8AP2_B",3
"CASP8_B",2
"CASP9_B",1
"CASQ1_B",2
"CASQ2_B",2
"CASR_B",2
"CASS4_B",2
"CAST_B",2
"CASZ1_B",3
"CATIP-AS1_B",3
"CATIP_B",2
"CATSPER1_B",1
"CATSPER2_B",3
"CATSPER3_B",2
"CATSPER4_B",3
"CATSPERB_B",1
"CATSPERD_B",2
"CATSPERG_B",2
"CAT_B",3
"CAV1_B",3
"CAV2_B",3
"CAV3_B",3
"CBARP_B",3
"CBFA2T2_B",2
"CBFA2T3_B",3
"CBFB_B",3
"CBLB_B",2
"CBLC_B",1
"CBLL1_B",3
"CBLN1_B",3
"CBLN2_B",2
"CBLN3_B",3
"CBLN4_B",3
"CBL_B",3
"CBR1_B",3
"CBR3-AS1_B",3
"CBR3_B",3
"CBR4_B",3
"CBS_B",1
"CBX1_B",3
"CBX2_B",3
"CBX3P2_B",3
"CBX3_B",3
"CBX4_B",3
"CBX5_B",3
"CBX6_B",3
"CBX7_B",3
"CBX8_B",3
"CBY1_B",3
"CBY3_B",2
"CC2D1A_B",3
"CC2D1B_B",3
"CC2D2A_B",2
"CC2D2B_B",2
"CCAR1_B",3
"CCAR2_B",3
"CCAT2_B",2
"CCBE1_B",2
"CCDC102A_B",3
"CCDC102B_B",2
"CCDC103_B",3
"CCDC105_B",1
"CCDC106_B",3
"CCDC107_B",3
"CCDC110_B",1
"CCDC112_B",3
"CCDC113_B",2
"CCDC115_B",3
"CCDC116_B",3
"CCDC117_B",3
"CCDC120_B",3
"CCDC121_B",3
"CCDC122_B",3
"CCDC124_B",3
"CCDC125_B",2
"CCDC126_B",3
"CCDC127_B",3
"CCDC12_B",3
"CCDC13-AS1_B",3
"CCDC134_B",3
"CCDC136_B",3
"CCDC137_B",3
"CCDC138_B",3
"CCDC13_B",3
"CCDC140_B",2
"CCDC141_B",2
"CCDC142_B",3
"CCDC144A_B",3
"CCDC146_B",3
"CCDC148-AS1_B",2
"CCDC148_B",2
"CCDC149_B",3
"CCDC14_B",2
"CCDC150_B",2
"CCDC152_B",3
"CCDC153_B",3
"CCDC154_B",3
"CCDC157_B",3
"CCDC158_B",2
"CCDC159_B",3
"CCDC15_B",3
"CCDC160_B",2
"CCDC162P_B",2
"CCDC166_B",3
"CCDC167_B",3
"CCDC168_B",2
"CCDC170_B",2
"CCDC171_B",2
"CCDC172_B",1
"CCDC174_B",3
"CCDC175_B",3
"CCDC177_B",2
"CCDC178_B",2
"CCDC179_B",1
"CCDC17_B",3
"CCDC180_B",3
"CCDC181_B",2
"CCDC182_B",1
"CCDC183-AS1_B",3
"CCDC183_B",3
"CCDC184_B",3
"CCDC185_B",1
"CCDC186_B",3
"CCDC187_B",1
"CCDC188_B",3
"CCDC18_B",2
"CCDC190_B",2
"CCDC191_B",2
"CCDC192_B",2
"CCDC22_B",3
"CCDC24_B",3
"CCDC25_B",3
"CCDC26_B",2
"CCDC27_B",3
"CCDC28A_B",2
"CCDC28B_B",3
"CCDC30_B",2
"CCDC33_B",2
"CCDC34_B",3
"CCDC38_B",3
"CCDC3_B",3
"CCDC40_B",3
"CCDC42_B",3
"CCDC43_B",3
"CCDC47_B",3
"CCDC50_B",3
"CCDC51_B",3
"CCDC54_B",2
"CCDC57_B",3
"CCDC59_B",3
"CCDC60_B",2
"CCDC61_B",3
"CCDC62_B",2
"CCDC63_B",2
"CCDC65_B",3
"CCDC66_B",2
"CCDC68_B",2
"CCDC69_B",3
"CCDC6_B",3
"CCDC70_B",2
"CCDC71L_B",3
"CCDC71_B",3
"CCDC73_B",2
"CCDC74A_B",3
"CCDC74B_B",3
"CCDC77_B",3
"CCDC78_B",3
"CCDC7_B",2
"CCDC80_B",2
"CCDC81_B",2
"CCDC82_B",3
"CCDC83_B",2
"CCDC85A_B",3
"CCDC85B_B",3
"CCDC85C_B",3
"CCDC86_B",3
"CCDC87_B",1
"CCDC88A_B",3
"CCDC88B_B",3
"CCDC88C_B",3
"CCDC89_B",2
"CCDC8_B",3
"CCDC90B_B",3
"CCDC91_B",2
"CCDC92B_B",3
"CCDC92_B",3
"CCDC93_B",3
"CCDC96_B",3
"CCDC97_B",3
"CCDC9_B",3
"CCER1_B",3
"CCER2_B",3
"CCHCR1_B",3
"CCIN_B",3
"CCKAR_B",1
"CCKBR_B",1
"CCK_B",3
"CCL11_B",2
"CCL13_B",2
"CCL14_B",3
"CCL16_B",3
"CCL17_B",2
"CCL18_B",2
"CCL19_B",2
"CCL1_B",1
"CCL20_B",1
"CCL21_B",3
"CCL22_B",2
"CCL23_B",1
"CCL24_B",2
"CCL25_B",3
"CCL26_B",1
"CCL27_B",3
"CCL28_B",2
"CCL2_B",1
"CCL3_B",2
"CCL4L2_B",3
"CCL4_B",3
"CCL5_B",2
"CCL7_B",1
"CCL8_B",2
"CCM2L_B",2
"CCM2_B",3
"CCNA1_B",3
"CCNA2_B",1
"CCNB1IP1_B",2
"CCNB1_B",3
"CCNB2_B",2
"CCNB3_B",2
"CCNC_B",3
"CCND1_B",1
"CCND2-AS1_B",2
"CCND2_B",1
"CCND3_B",3
"CCNDBP1_B",3
"CCNE1_B",1
"CCNE2_B",3
"CCNF_B",3
"CCNG1_B",3
"CCNG2_B",3
"CCNH_B",3
"CCNI2_B",3
"CCNI_B",3
"CCNJL_B",2
"CCNJ_B",3
"CCNK_B",3
"CCNL1_B",3
"CCNL2_B",3
"CCNO_B",1
"CCNT1_B",2
"CCNT2_B",3
"CCNYL1_B",3
"CCNY_B",2
"CCP110_B",3
"CCPG1_B",3
"CCR10_B",3
"CCR1_B",2
"CCR2_B",2
"CCR3_B",2
"CCR4_B",2
"CCR5_B",2
"CCR6_B",2
"CCR7_B",2
"CCR8_B",1
"CCR9_B",2
"CCRL2_B",3
"CCSAP_B",3
"CCSER1_B",2
"CCSER2_B",2
"CCS_B",3
"CCT2_B",3
"CCT3_B",1
"CCT4_B",3
"CCT5_B",3
"CCT6A_B",3
"CCT6B_B",3
